valid_time,time,step,t2m
2017-01-14 12:00:00,2017-01-01,13 days 12:00:00,1.2170436
2017-01-14 18:00:00,2017-01-01,13 days 18:00:00,0.31656188
2017-01-15 00:00:00,2017-01-01,14 days 00:00:00,-0.020199325
2017-01-15 06:00:00,2017-01-01,14 days 06:00:00,-0.20165437
2017-01-15 12:00:00,2017-01-01,14 days 12:00:00,0.8753961
2017-01-15 18:00:00,2017-01-01,14 days 18:00:00,0.07941611
2017-01-16 00:00:00,2017-01-01,15 days 00:00:00,-0.33869767
2017-01-16 06:00:00,2017-01-01,15 days 06:00:00,-0.5420403
2017-01-16 12:00:00,2017-01-01,15 days 12:00:00,0.51974034
2017-01-16 18:00:00,2017-01-01,15 days 18:00:00,-0.18904315
2017-01-17 00:00:00,2017-01-01,16 days 00:00:00,-0.47040325
2017-01-17 06:00:00,2017-01-01,16 days 06:00:00,-0.6798105
2017-01-17 12:00:00,2017-01-01,16 days 12:00:00,0.19877264
2017-01-17 18:00:00,2017-01-01,16 days 18:00:00,-0.62253475
2017-01-18 00:00:00,2017-01-01,17 days 00:00:00,-1.0841231
2017-01-18 06:00:00,2017-01-01,17 days 06:00:00,-1.2342604
2017-01-18 12:00:00,2017-01-01,17 days 12:00:00,-0.046388075
2017-01-18 18:00:00,2017-01-01,17 days 18:00:00,-0.7429551
2017-01-19 00:00:00,2017-01-01,18 days 00:00:00,-1.1264281
2017-01-19 06:00:00,2017-01-01,18 days 06:00:00,-1.3803636
2017-01-19 12:00:00,2017-01-01,18 days 12:00:00,-0.08969755
2017-01-19 18:00:00,2017-01-01,18 days 18:00:00,-0.8188406
2017-01-20 00:00:00,2017-01-01,19 days 00:00:00,-1.1207451
2017-01-20 06:00:00,2017-01-01,19 days 06:00:00,-1.3040209
2017-01-20 12:00:00,2017-01-01,19 days 12:00:00,-0.05098418
2017-01-20 18:00:00,2017-01-01,19 days 18:00:00,-0.8180719
2017-01-21 00:00:00,2017-01-01,20 days 00:00:00,-1.1925083
2017-01-21 06:00:00,2017-01-01,20 days 06:00:00,-1.2937422
2017-01-21 12:00:00,2017-01-01,20 days 12:00:00,0.3525274
2017-01-21 18:00:00,2017-01-01,20 days 18:00:00,-0.26534528
2017-01-22 00:00:00,2017-01-01,21 days 00:00:00,-0.53989375
2017-01-22 06:00:00,2017-01-01,21 days 06:00:00,-0.5853668
2017-01-22 12:00:00,2017-01-01,21 days 12:00:00,0.84104294
2017-01-22 18:00:00,2017-01-01,21 days 18:00:00,0.053896755
2017-01-23 00:00:00,2017-01-01,22 days 00:00:00,-0.3981207
2017-01-23 06:00:00,2017-01-01,22 days 06:00:00,-0.6510636
2017-01-23 12:00:00,2017-01-01,22 days 12:00:00,0.49127376
2017-01-23 18:00:00,2017-01-01,22 days 18:00:00,-0.32993767
2017-01-24 00:00:00,2017-01-01,23 days 00:00:00,-0.59695774
2017-01-24 06:00:00,2017-01-01,23 days 06:00:00,-0.8345059
2017-01-24 12:00:00,2017-01-01,23 days 12:00:00,0.47846553
2017-01-24 18:00:00,2017-01-01,23 days 18:00:00,-0.22678076
2017-01-25 00:00:00,2017-01-01,24 days 00:00:00,-0.49001983
2017-01-25 06:00:00,2017-01-01,24 days 06:00:00,-0.48230073
2017-01-25 12:00:00,2017-01-01,24 days 12:00:00,0.85220313
2017-01-25 18:00:00,2017-01-01,24 days 18:00:00,0.10400803
2017-01-26 00:00:00,2017-01-01,25 days 00:00:00,-0.34778938
2017-01-26 06:00:00,2017-01-01,25 days 06:00:00,-0.51674134
2017-01-26 12:00:00,2017-01-01,25 days 12:00:00,0.9205853
2017-01-26 18:00:00,2017-01-01,25 days 18:00:00,0.21283261
2017-01-27 00:00:00,2017-01-01,26 days 00:00:00,-0.24980488
2017-01-27 06:00:00,2017-01-01,26 days 06:00:00,-0.53459096
2017-01-27 12:00:00,2017-01-01,26 days 12:00:00,0.9654573
2017-01-27 18:00:00,2017-01-01,26 days 18:00:00,0.3465098
2017-01-28 00:00:00,2017-01-01,27 days 00:00:00,-0.09067239
2017-01-28 06:00:00,2017-01-01,27 days 06:00:00,-0.3267327
2017-01-28 12:00:00,2017-01-01,27 days 12:00:00,0.8957859
2017-01-28 18:00:00,2017-01-01,27 days 18:00:00,0.095398225
2017-01-29 00:00:00,2017-01-01,28 days 00:00:00,-0.27590367
2017-01-29 06:00:00,2017-01-01,28 days 06:00:00,-0.49478272
2017-01-29 12:00:00,2017-01-01,28 days 12:00:00,1.0670975
2017-01-29 18:00:00,2017-01-01,28 days 18:00:00,0.449215
2017-01-30 00:00:00,2017-01-01,29 days 00:00:00,0.05687224
2017-01-30 06:00:00,2017-01-01,29 days 06:00:00,-0.20102467
2017-01-30 12:00:00,2017-01-01,29 days 12:00:00,1.2790617
2017-01-30 18:00:00,2017-01-01,29 days 18:00:00,0.4588858
2017-01-31 00:00:00,2017-01-01,30 days 00:00:00,-0.019308422
2017-01-31 06:00:00,2017-01-01,30 days 06:00:00,-0.2958404
2017-01-31 12:00:00,2017-01-01,30 days 12:00:00,1.1872085
2017-01-31 18:00:00,2017-01-01,30 days 18:00:00,0.39041564
2017-02-01 00:00:00,2017-01-01,31 days 00:00:00,-0.01470297
2017-02-01 06:00:00,2017-01-01,31 days 06:00:00,-0.30112436
2017-02-01 12:00:00,2017-01-01,31 days 12:00:00,1.1582131
2017-02-01 18:00:00,2017-01-01,31 days 18:00:00,0.2451815
2017-02-02 00:00:00,2017-01-01,32 days 00:00:00,-0.110721126
2017-02-02 06:00:00,2017-01-01,32 days 06:00:00,-0.1687338
2017-02-02 12:00:00,2017-01-01,32 days 12:00:00,1.3083453
2017-02-02 18:00:00,2017-01-01,32 days 18:00:00,0.59541476
2017-02-03 00:00:00,2017-01-01,33 days 00:00:00,0.010408189
2017-02-03 06:00:00,2017-01-01,33 days 06:00:00,-0.34855142
2017-02-03 12:00:00,2017-01-01,33 days 12:00:00,1.4362533
2017-02-03 18:00:00,2017-01-01,33 days 18:00:00,0.5504389
2017-02-04 00:00:00,2017-01-01,34 days 00:00:00,-0.06355053
2017-02-04 06:00:00,2017-01-01,34 days 06:00:00,-0.2519312
2017-02-04 12:00:00,2017-01-01,34 days 12:00:00,1.4773903
2017-02-04 18:00:00,2017-01-01,34 days 18:00:00,0.5605396
2017-02-05 00:00:00,2017-01-01,35 days 00:00:00,0.03935439
2017-02-05 06:00:00,2017-01-01,35 days 06:00:00,-0.12613572
2017-02-05 12:00:00,2017-01-01,35 days 12:00:00,1.5864313
2017-02-05 18:00:00,2017-01-01,35 days 18:00:00,0.7999824
2017-02-06 00:00:00,2017-01-01,36 days 00:00:00,0.3297429
2017-02-06 06:00:00,2017-01-01,36 days 06:00:00,0.05596862
2017-02-06 12:00:00,2017-01-01,36 days 12:00:00,1.4615242
2017-02-06 18:00:00,2017-01-01,36 days 18:00:00,0.41973475
2017-02-07 00:00:00,2017-01-01,37 days 00:00:00,-0.278214
2017-02-07 06:00:00,2017-01-01,37 days 06:00:00,-0.6500533
2017-02-07 12:00:00,2017-01-01,37 days 12:00:00,1.1524392
2017-02-07 18:00:00,2017-01-01,37 days 18:00:00,0.077619486
2017-02-08 00:00:00,2017-01-01,38 days 00:00:00,-0.5734178
2017-02-08 06:00:00,2017-01-01,38 days 06:00:00,-0.6416597
2017-02-08 12:00:00,2017-01-01,38 days 12:00:00,1.3232757
2017-02-08 18:00:00,2017-01-01,38 days 18:00:00,0.5854119
2017-02-09 00:00:00,2017-01-01,39 days 00:00:00,0.12256857
2017-02-09 06:00:00,2017-01-01,39 days 06:00:00,-0.20608622
2017-02-09 12:00:00,2017-01-01,39 days 12:00:00,1.3854842
2017-02-09 18:00:00,2017-01-01,39 days 18:00:00,0.5227587
2017-02-10 00:00:00,2017-01-01,40 days 00:00:00,-0.0598936
2017-02-10 06:00:00,2017-01-01,40 days 06:00:00,-0.28751332
2017-02-10 12:00:00,2017-01-01,40 days 12:00:00,1.5663321
2017-02-10 18:00:00,2017-01-01,40 days 18:00:00,0.7240298
2017-02-11 00:00:00,2017-01-01,41 days 00:00:00,0.273043
2017-02-11 06:00:00,2017-01-01,41 days 06:00:00,0.056829154
2017-02-11 12:00:00,2017-01-01,41 days 12:00:00,1.7543635
2017-02-11 18:00:00,2017-01-01,41 days 18:00:00,0.86360496
2017-02-12 00:00:00,2017-01-01,42 days 00:00:00,0.2253251
2017-02-12 06:00:00,2017-01-01,42 days 06:00:00,-0.12434662
2017-02-12 12:00:00,2017-01-01,42 days 12:00:00,1.6806774
2017-02-12 18:00:00,2017-01-01,42 days 18:00:00,0.84816396
2017-02-13 00:00:00,2017-01-01,43 days 00:00:00,0.3241709
2017-02-13 06:00:00,2017-01-01,43 days 06:00:00,0.04551958
2017-02-13 12:00:00,2017-01-01,43 days 12:00:00,1.8123249
2017-02-13 18:00:00,2017-01-01,43 days 18:00:00,0.9461608
2017-02-14 00:00:00,2017-01-01,44 days 00:00:00,0.21487953
2017-02-14 06:00:00,2017-01-01,44 days 06:00:00,-0.32104954
2017-02-14 12:00:00,2017-01-01,44 days 12:00:00,1.3859854
2017-02-14 18:00:00,2017-01-01,44 days 18:00:00,0.45968005
2017-02-15 00:00:00,2017-01-01,45 days 00:00:00,-0.26426658
2017-02-15 06:00:00,2017-01-01,45 days 06:00:00,-0.7265795
2017-02-15 12:00:00,2017-01-01,45 days 12:00:00,1.2252508
2017-02-15 18:00:00,2017-01-01,45 days 18:00:00,0.124760956
2017-02-16 00:00:00,2017-01-01,46 days 00:00:00,-0.68593657
2017-02-16 06:00:00,2017-01-01,46 days 06:00:00,-1.198207
2017-02-16 12:00:00,2017-01-01,46 days 12:00:00,0.77157384
2017-02-16 18:00:00,2017-01-01,46 days 18:00:00,-0.25273722
2017-02-17 00:00:00,2017-01-01,47 days 00:00:00,-1.0077201
2017-02-17 06:00:00,2017-01-01,47 days 06:00:00,-1.3763603
2017-02-17 12:00:00,2017-01-01,47 days 12:00:00,0.74668753
2017-02-17 18:00:00,2017-01-01,47 days 18:00:00,-0.2628548
2017-02-18 00:00:00,2017-01-01,48 days 00:00:00,-0.90166587
2017-02-18 06:00:00,2017-01-01,48 days 06:00:00,-1.0744398
2017-02-18 12:00:00,2017-01-01,48 days 12:00:00,1.1524817
2017-02-18 18:00:00,2017-01-01,48 days 18:00:00,0.32526204
2017-02-19 00:00:00,2017-01-01,49 days 00:00:00,-0.28869727
2017-02-19 06:00:00,2017-01-01,49 days 06:00:00,-0.6375819
2017-02-19 12:00:00,2017-01-01,49 days 12:00:00,1.6048578
2017-02-19 18:00:00,2017-01-01,49 days 18:00:00,0.66470826
2017-02-20 00:00:00,2017-01-01,50 days 00:00:00,-0.045046438
2017-02-20 06:00:00,2017-01-01,50 days 06:00:00,-0.4092601
2017-02-20 12:00:00,2017-01-01,50 days 12:00:00,1.665311
2017-02-20 18:00:00,2017-01-01,50 days 18:00:00,0.65924126
2017-02-21 00:00:00,2017-01-01,51 days 00:00:00,-0.13145916
2017-02-21 06:00:00,2017-01-01,51 days 06:00:00,-0.63654304
2017-02-21 12:00:00,2017-01-01,51 days 12:00:00,1.4401779
2017-02-21 18:00:00,2017-01-01,51 days 18:00:00,0.4429049
2017-02-22 00:00:00,2017-01-01,52 days 00:00:00,-0.2743483
2017-02-22 06:00:00,2017-01-01,52 days 06:00:00,-0.55894005
2017-02-22 12:00:00,2017-01-01,52 days 12:00:00,1.8420447
2017-02-22 18:00:00,2017-01-01,52 days 18:00:00,0.89535326
2017-02-23 00:00:00,2017-01-01,53 days 00:00:00,0.33539492
2017-02-23 06:00:00,2017-01-01,53 days 06:00:00,0.061284874
2017-02-23 12:00:00,2017-01-01,53 days 12:00:00,2.1752734
2017-02-23 18:00:00,2017-01-01,53 days 18:00:00,1.2258642
2017-02-24 00:00:00,2017-01-01,54 days 00:00:00,0.50788265
2017-02-24 06:00:00,2017-01-01,54 days 06:00:00,-0.017111026
2017-02-24 12:00:00,2017-01-01,54 days 12:00:00,2.0459402
2017-02-24 18:00:00,2017-01-01,54 days 18:00:00,0.9863596
2017-02-25 00:00:00,2017-01-01,55 days 00:00:00,0.15149654
2017-02-25 06:00:00,2017-01-01,55 days 06:00:00,-0.35649124
2017-02-25 12:00:00,2017-01-01,55 days 12:00:00,2.1812642
2017-02-25 18:00:00,2017-01-01,55 days 18:00:00,1.0297229
2017-02-26 00:00:00,2017-01-01,56 days 00:00:00,0.2612901
2017-02-26 06:00:00,2017-01-01,56 days 06:00:00,-0.3040148
2017-02-26 12:00:00,2017-01-01,56 days 12:00:00,2.145194
2017-02-26 18:00:00,2017-01-01,56 days 18:00:00,0.8703605
2017-02-27 00:00:00,2017-01-01,57 days 00:00:00,-0.05814209
2017-02-27 06:00:00,2017-01-01,57 days 06:00:00,-0.41038233
2017-02-27 12:00:00,2017-01-01,57 days 12:00:00,2.2813065
2017-02-27 18:00:00,2017-01-01,57 days 18:00:00,1.1357393
2017-02-28 00:00:00,2017-01-01,58 days 00:00:00,0.27570236
2017-02-28 06:00:00,2017-01-01,58 days 06:00:00,-0.2640964
2017-02-28 12:00:00,2017-01-01,58 days 12:00:00,2.2135332
2017-02-28 18:00:00,2017-01-01,58 days 18:00:00,0.9451199
2017-03-01 00:00:00,2017-01-01,59 days 00:00:00,0.061027527
2017-03-01 06:00:00,2017-01-01,59 days 06:00:00,-0.46375415
2017-03-01 12:00:00,2017-01-01,59 days 12:00:00,2.1557493
2017-03-01 18:00:00,2017-01-01,59 days 18:00:00,1.0049613
2017-03-02 00:00:00,2017-01-01,60 days 00:00:00,0.10115345
2017-03-02 06:00:00,2017-01-01,60 days 06:00:00,-0.35815063
2017-03-02 12:00:00,2017-01-01,60 days 12:00:00,2.2504928
2017-03-02 18:00:00,2017-01-01,60 days 18:00:00,1.1087108
2017-03-03 00:00:00,2017-01-01,61 days 00:00:00,0.03694447
2017-03-03 06:00:00,2017-01-01,61 days 06:00:00,-0.44623405
2017-03-03 12:00:00,2017-01-01,61 days 12:00:00,2.3978205
2017-03-03 18:00:00,2017-01-01,61 days 18:00:00,1.20337
2017-03-04 00:00:00,2017-01-01,62 days 00:00:00,0.29746723
2017-03-04 06:00:00,2017-01-01,62 days 06:00:00,-0.116975844
2017-03-04 12:00:00,2017-01-01,62 days 12:00:00,2.6428027
2017-03-04 18:00:00,2017-01-01,62 days 18:00:00,1.4272472
2017-03-05 00:00:00,2017-01-01,63 days 00:00:00,0.45029914
2017-03-05 06:00:00,2017-01-01,63 days 06:00:00,-0.08421038
2017-03-05 12:00:00,2017-01-01,63 days 12:00:00,2.8821514
2017-03-05 18:00:00,2017-01-01,63 days 18:00:00,1.7044561
2017-03-06 00:00:00,2017-01-01,64 days 00:00:00,0.79131764
2017-03-06 06:00:00,2017-01-01,64 days 06:00:00,0.33176365
2017-03-06 12:00:00,2017-01-01,64 days 12:00:00,3.1516974
2017-03-06 18:00:00,2017-01-01,64 days 18:00:00,1.9233875
2017-03-07 00:00:00,2017-01-01,65 days 00:00:00,1.0178787
2017-03-07 06:00:00,2017-01-01,65 days 06:00:00,0.49835077
2017-03-07 12:00:00,2017-01-01,65 days 12:00:00,3.3737183
2017-03-07 18:00:00,2017-01-01,65 days 18:00:00,2.1310496
2017-03-08 00:00:00,2017-01-01,66 days 00:00:00,1.1607906
2017-03-08 06:00:00,2017-01-01,66 days 06:00:00,0.57763094
2017-03-08 12:00:00,2017-01-01,66 days 12:00:00,3.2809904
2017-03-08 18:00:00,2017-01-01,66 days 18:00:00,1.9678566
2017-03-09 00:00:00,2017-01-01,67 days 00:00:00,0.7725684
2017-03-09 06:00:00,2017-01-01,67 days 06:00:00,0.18045847
2017-03-09 12:00:00,2017-01-01,67 days 12:00:00,3.0753398
2017-03-09 18:00:00,2017-01-01,67 days 18:00:00,1.9243733
2017-03-10 00:00:00,2017-01-01,68 days 00:00:00,0.7191964
2017-03-10 06:00:00,2017-01-01,68 days 06:00:00,0.13304034
2017-03-10 12:00:00,2017-01-01,68 days 12:00:00,2.9177606
2017-03-10 18:00:00,2017-01-01,68 days 18:00:00,1.6275531
2017-03-11 00:00:00,2017-01-01,69 days 00:00:00,0.55971223
2017-03-11 06:00:00,2017-01-01,69 days 06:00:00,0.040330354
2017-03-11 12:00:00,2017-01-01,69 days 12:00:00,2.9250019
2017-03-11 18:00:00,2017-01-01,69 days 18:00:00,1.7689253
2017-03-12 00:00:00,2017-01-01,70 days 00:00:00,0.8475039
2017-03-12 06:00:00,2017-01-01,70 days 06:00:00,0.44008696
2017-03-12 12:00:00,2017-01-01,70 days 12:00:00,3.1756055
2017-03-12 18:00:00,2017-01-01,70 days 18:00:00,1.8788108
2017-03-13 00:00:00,2017-01-01,71 days 00:00:00,0.7836787
2017-03-13 06:00:00,2017-01-01,71 days 06:00:00,0.27478456
2017-03-13 12:00:00,2017-01-01,71 days 12:00:00,3.2451801
2017-03-13 18:00:00,2017-01-01,71 days 18:00:00,2.0504518
2017-03-14 00:00:00,2017-01-01,72 days 00:00:00,0.86863387
2017-03-14 06:00:00,2017-01-01,72 days 06:00:00,0.26984194
2017-03-14 12:00:00,2017-01-01,72 days 12:00:00,3.440442
2017-03-14 18:00:00,2017-01-01,72 days 18:00:00,2.07383
2017-03-15 00:00:00,2017-01-01,73 days 00:00:00,0.84669137
2017-03-15 06:00:00,2017-01-01,73 days 06:00:00,0.33917168
2017-03-15 12:00:00,2017-01-01,73 days 12:00:00,3.6387942
2017-03-15 18:00:00,2017-01-01,73 days 18:00:00,2.3270445
2017-03-16 00:00:00,2017-01-01,74 days 00:00:00,1.2065611
2017-03-16 06:00:00,2017-01-01,74 days 06:00:00,0.77597845
2017-03-16 12:00:00,2017-01-01,74 days 12:00:00,3.7856233
2017-03-16 18:00:00,2017-01-01,74 days 18:00:00,2.545375
2017-03-17 00:00:00,2017-01-01,75 days 00:00:00,1.370533
2017-03-17 06:00:00,2017-01-01,75 days 06:00:00,0.87431276
2017-03-17 12:00:00,2017-01-01,75 days 12:00:00,3.7622774
2017-03-17 18:00:00,2017-01-01,75 days 18:00:00,2.532378
2017-03-18 00:00:00,2017-01-01,76 days 00:00:00,1.3032397
2017-03-18 06:00:00,2017-01-01,76 days 06:00:00,0.89360136
2017-03-18 12:00:00,2017-01-01,76 days 12:00:00,3.8413064
2017-03-18 18:00:00,2017-01-01,76 days 18:00:00,2.6696396
2017-03-19 00:00:00,2017-01-01,77 days 00:00:00,1.6019783
2017-03-19 06:00:00,2017-01-01,77 days 06:00:00,1.1412312
2017-03-19 12:00:00,2017-01-01,77 days 12:00:00,4.0200763
2017-03-19 18:00:00,2017-01-01,77 days 18:00:00,2.7930117
2017-03-20 00:00:00,2017-01-01,78 days 00:00:00,1.6275698
2017-03-20 06:00:00,2017-01-01,78 days 06:00:00,1.1043304
2017-03-20 12:00:00,2017-01-01,78 days 12:00:00,4.264876
2017-03-20 18:00:00,2017-01-01,78 days 18:00:00,2.991317
2017-03-21 00:00:00,2017-01-01,79 days 00:00:00,1.6563759
2017-03-21 06:00:00,2017-01-01,79 days 06:00:00,1.111696
2017-03-21 12:00:00,2017-01-01,79 days 12:00:00,4.4843826
2017-03-21 18:00:00,2017-01-01,79 days 18:00:00,2.9802985
2017-03-22 00:00:00,2017-01-01,80 days 00:00:00,1.7307976
2017-03-22 06:00:00,2017-01-01,80 days 06:00:00,1.4654486
2017-03-22 12:00:00,2017-01-01,80 days 12:00:00,4.7843523
2017-03-22 18:00:00,2017-01-01,80 days 18:00:00,3.4522774
2017-03-23 00:00:00,2017-01-01,81 days 00:00:00,2.140495
2017-03-23 06:00:00,2017-01-01,81 days 06:00:00,1.6616788
2017-03-23 12:00:00,2017-01-01,81 days 12:00:00,4.8999424
2017-03-23 18:00:00,2017-01-01,81 days 18:00:00,3.3738105
2017-03-24 00:00:00,2017-01-01,82 days 00:00:00,1.8838731
2017-03-24 06:00:00,2017-01-01,82 days 06:00:00,1.2593491
2017-03-24 12:00:00,2017-01-01,82 days 12:00:00,4.7401423
2017-03-24 18:00:00,2017-01-01,82 days 18:00:00,3.3096464
2017-03-25 00:00:00,2017-01-01,83 days 00:00:00,1.9278686
2017-03-25 06:00:00,2017-01-01,83 days 06:00:00,1.5029669
2017-03-25 12:00:00,2017-01-01,83 days 12:00:00,5.03791
2017-03-25 18:00:00,2017-01-01,83 days 18:00:00,3.7330725
2017-03-26 00:00:00,2017-01-01,84 days 00:00:00,2.2859988
2017-03-26 06:00:00,2017-01-01,84 days 06:00:00,1.8473344
2017-03-26 12:00:00,2017-01-01,84 days 12:00:00,5.2488284
2017-03-26 18:00:00,2017-01-01,84 days 18:00:00,3.7412314
2017-03-27 00:00:00,2017-01-01,85 days 00:00:00,2.097527
2017-03-27 06:00:00,2017-01-01,85 days 06:00:00,1.6562284
2017-03-27 12:00:00,2017-01-01,85 days 12:00:00,5.315879
2017-03-27 18:00:00,2017-01-01,85 days 18:00:00,3.834754
2017-03-28 00:00:00,2017-01-01,86 days 00:00:00,2.2526252
2017-03-28 06:00:00,2017-01-01,86 days 06:00:00,1.8370816
2017-03-28 12:00:00,2017-01-01,86 days 12:00:00,5.4358177
2017-03-28 18:00:00,2017-01-01,86 days 18:00:00,3.902628
2017-03-29 00:00:00,2017-01-01,87 days 00:00:00,2.169479
2017-03-29 06:00:00,2017-01-01,87 days 06:00:00,1.8199735
2017-03-29 12:00:00,2017-01-01,87 days 12:00:00,5.49858
2017-03-29 18:00:00,2017-01-01,87 days 18:00:00,4.0374374
2017-03-30 00:00:00,2017-01-01,88 days 00:00:00,2.4872181
2017-03-30 06:00:00,2017-01-01,88 days 06:00:00,2.2093656
2017-03-30 12:00:00,2017-01-01,88 days 12:00:00,5.752843
2017-03-30 18:00:00,2017-01-01,88 days 18:00:00,4.3560185
2017-03-31 00:00:00,2017-01-01,89 days 00:00:00,2.8880627
2017-03-31 06:00:00,2017-01-01,89 days 06:00:00,2.622529
2017-03-31 12:00:00,2017-01-01,89 days 12:00:00,5.9545426
2017-03-31 18:00:00,2017-01-01,89 days 18:00:00,4.5085673
2017-04-01 00:00:00,2017-01-01,90 days 00:00:00,2.820413
2017-04-01 06:00:00,2017-01-01,90 days 06:00:00,2.545497
2017-04-01 12:00:00,2017-01-01,90 days 12:00:00,6.183711
2017-04-01 18:00:00,2017-01-01,90 days 18:00:00,4.787852
2017-04-02 00:00:00,2017-01-01,91 days 00:00:00,3.0363338
2017-04-02 06:00:00,2017-01-01,91 days 06:00:00,2.64607
2017-04-02 12:00:00,2017-01-01,91 days 12:00:00,6.1464624
2017-04-02 18:00:00,2017-01-01,91 days 18:00:00,4.8757844
2017-04-03 00:00:00,2017-01-01,92 days 00:00:00,3.353359
2017-04-03 06:00:00,2017-01-01,92 days 06:00:00,3.1520078
2017-04-03 12:00:00,2017-01-01,92 days 12:00:00,6.5089784
2017-04-03 18:00:00,2017-01-01,92 days 18:00:00,5.1269016
2017-04-04 00:00:00,2017-01-01,93 days 00:00:00,3.4472256
2017-04-04 06:00:00,2017-01-01,93 days 06:00:00,3.1659462
2017-04-04 12:00:00,2017-01-01,93 days 12:00:00,6.5318894
2017-04-04 18:00:00,2017-01-01,93 days 18:00:00,5.1695657
2017-04-05 00:00:00,2017-01-01,94 days 00:00:00,3.496887
2017-04-05 06:00:00,2017-01-01,94 days 06:00:00,3.1735096
2017-04-05 12:00:00,2017-01-01,94 days 12:00:00,6.393236
2017-04-05 18:00:00,2017-01-01,94 days 18:00:00,5.0270596
2017-04-06 00:00:00,2017-01-01,95 days 00:00:00,3.3122025
2017-04-06 06:00:00,2017-01-01,95 days 06:00:00,3.1534913
2017-04-06 12:00:00,2017-01-01,95 days 12:00:00,6.384706
2017-04-06 18:00:00,2017-01-01,95 days 18:00:00,5.018865
2017-04-07 00:00:00,2017-01-01,96 days 00:00:00,3.3055289
2017-04-07 06:00:00,2017-01-01,96 days 06:00:00,3.1739624
2017-04-07 12:00:00,2017-01-01,96 days 12:00:00,6.3726764
